Makespan,Energy,Reliability
1483.0272395522366,909262.811402245,-163.79772003607502
1483.0272395522366,909233.5222495322,-163.8446824025974
1492.725652250649,918208.4805642073,-158.99335396464645
1455.3695916445881,883915.043989723,-183.7043433405483
1480.8778889028856,907317.1798927571,-163.96868533549787
1470.7732712982684,898086.9350913179,-168.95044986291492
1494.9022395522366,920237.7965697413,-148.67359192279937
1456.2840938090903,884730.0953584677,-178.68655074314572
1577.858949508946,996603.7967713174,-143.98120045454547
1457.4444473444446,885964.2224619748,-173.6966565728716
1477.742066392063,904227.5841390484,-168.5384009487734
1483.2267345017312,909431.3876109823,-163.79921039321786
1481.8459624959587,908272.681750235,-163.9771221753246
1540.1636031885998,961883.4931580384,-148.69305121212116
1496.479440129437,921708.1178877174,-158.68588036796538
1496.122297272294,921442.3699736156,-158.8880885281385
1535.0717922217889,957270.4931277786,-153.73728630591626
1496.122297272294,921408.4569094238,-163.77195122655115
1470.1792958292924,897616.4309369993,-173.75238311688315
1458.3733795233761,886699.3512362886,-183.674007034632
1468.5804502304472,896136.9484653801,-178.80748854256856
1662.4610418610391,1074760.7366868374,-148.92433200577202
1462.0542958292924,890046.5429352497,-188.60115059163053
1577.4067489317454,996317.7441059458,-148.9632244805195
1546.1316767816731,967299.045390192,-149.09434151515154
1475.7777806777776,902661.0320415958,-173.87183349927852
1543.0956017455983,964728.0443936515,-158.60828847402598
1513.0272395522366,937100.1391773459,-158.73503180735932
1462.5849596099565,890569.5917346041,-183.84702949855696
1483.0272395522366,909140.1807771944,-168.8523118181818
