Makespan,Energy,Reliability
1696.138531038528,1105341.7738925768,-149.23675254329007
1581.0515902015875,999396.6409278153,-153.86901603535358
1544.657290057287,965741.0523327176,-154.11806448412696
1575.5102842852812,994227.9477673135,-153.87718702741705
1498.6998585998554,923617.9575329446,-168.50455670634923
1463.4989206489176,891081.231868266,-183.40826513347773
1463.4989206489176,891014.1581114045,-203.50571255772005
1493.6103925103896,918847.7579492328,-183.39200863636367
1544.7265541265506,965771.0574040014,-164.12592625180378
1553.4841298841268,973955.875683558,-164.01559908730155
1579.6172467672436,997826.1226455206,-159.45878301226554
1589.8809552809528,1007361.3976087426,-153.98822907287163
1515.9217200717171,939490.2403025663,-168.57730811327556
1486.79834344834,912516.6509923493,-183.48701295093804
1463.4989206489176,891088.8088092183,-188.40305560966812
1502.8928600428567,927410.7357829122,-183.44624291125547
1494.2534300284265,919326.8515655778,-183.46162904040406
1557.3015902015868,977302.5275280204,-164.0941907864358
1583.5936176186142,1001801.2321834243,-163.75326834054835
1611.160176060173,1026893.0272485798,-154.3724012590188
1516.791489191486,940147.9238700047,-183.3171516991342
1522.9166695666663,945684.9819335182,-178.93514813852815
1530.510284285281,952694.4055934893,-173.7569388600289
1542.9166695666663,964239.8343720536,-173.72037400793656
1544.7265541265506,965917.2230771111,-168.58436486291492
1479.6497142997111,905949.2304679375,-188.41950648268406
1477.4619437369408,903974.6100787928,-193.41449449134205
1496.2563160313125,921278.2253141351,-183.6425114430015
1496.2563160313125,921201.5612438573,-188.3783262121212
1653.309526709524,1066088.7333047418,-158.85858993506497
