Makespan,Energy,Reliability,Schedule
1530.7817489317458,953355.6900536194,-169.0761606060605,"[7, 9, 14, 10, 2, 12, 5, 1, 4, 6, 11, 0, 8, 3, 13, 1, 12, 3, 4, 15, 1, 7, 3, 4, 5, 1, 2, 3, 4, 5, 2, 8, 9, 15, 1, 2, 8, 4, 5, 6, 12, 3, 4, 15, 1, 8, 14, 5, 1, 7, 3, 4, 10, 11, 2, 3, 4, 5, 11, 7, 14, 10, 1, 2, 13, 4, 15, 1, 7, 3, 4, 10, 6, 2, 8, 5, 6, 2, 13, 14, 5, 1, 12, 13, 4, 5, 6, 12, 8, 4, 1, 2, 3, 4, 15, 1, 7, 8, 9, 5, 6, 2, 8, 4, 5, 2, 13, 9, 5, 6, 2, 13, 14, 5, 1, 12, 3, 9, 5, 1, 8, 4, 10, 1, 7, 3, 14, 10, 11, 12, 13, 9, 15, 11, 2, 4, 5, 6, 2, 3, 4, 10, 6, 2, 13, 14, 5, 6, 2, 13, 5, 11, 2, 8, 14, 5, 1, 7, 13, 4, 5, 1, 2, 13, 9, 1, 12, 3, 14, 10, 6, 7, 3, 9, 5, 1, 12, 13, 9, 5, 2, 3, 14, 5, 1, 7, 13, 9, 5, 1, 12, 13, 14, 15, 6, 8, 9, 15, 1, 12, 8, 9, 10, 1, 7, 13, 9, 10, 11, 2, 4, 5, 6, 2, 8, 4, 5, 1, 12, 3, 4, 5, 11, 12, 8, 10, 1, 2, 13, 4, 5, 11, 7, 8, 9, 10, 11, 7, 3, 14]"
1585.6042597542566,1004055.5391587421,-159.34091998556997,"[9, 13, 0, 10, 2, 12, 5, 1, 4, 14, 11, 6, 8, 3, 7, 1, 12, 8, 4, 15, 1, 7, 3, 4, 5, 1, 2, 13, 4, 10, 2, 8, 9, 15, 1, 2, 13, 4, 5, 6, 12, 3, 4, 15, 1, 8, 4, 5, 1, 7, 3, 4, 15, 6, 2, 3, 4, 5, 11, 7, 14, 10, 1, 2, 13, 4, 15, 1, 7, 8, 4, 10, 6, 2, 8, 15, 6, 2, 13, 14, 5, 1, 7, 13, 4, 5, 6, 2, 8, 4, 1, 2, 3, 14, 15, 1, 7, 8, 9, 5, 6, 2, 3, 4, 15, 2, 13, 14, 5, 6, 12, 13, 14, 5, 1, 7, 3, 9, 5, 1, 8, 4, 10, 1, 7, 3, 14, 10, 1, 2, 13, 9, 15, 11, 2, 4, 5, 1, 2, 3, 4, 10, 6, 2, 13, 14, 5, 6, 2, 8, 5, 6, 2, 13, 14, 5, 1, 7, 13, 4, 5, 1, 2, 13, 9, 1, 12, 3, 14, 10, 6, 7, 3, 9, 10, 6, 12, 13, 9, 5, 2, 3, 14, 10, 1, 7, 13, 9, 5, 6, 2, 13, 14, 15, 6, 13, 4, 15, 1, 12, 8, 14, 10, 1, 7, 13, 9, 10, 11, 2, 4, 5, 6, 7, 8, 4, 5, 1, 12, 3, 4, 5, 11, 12, 8, 10, 1, 2, 13, 4, 10, 11, 7, 8, 4, 10, 1, 7, 3, 14]"
1504.818906218903,929333.4723689406,-178.719378059163,"[7, 0, 10, 9, 5, 14, 1, 4, 2, 12, 11, 6, 8, 3, 13, 6, 12, 3, 4, 15, 1, 7, 3, 4, 10, 1, 2, 3, 4, 5, 7, 8, 9, 15, 1, 2, 3, 4, 5, 6, 2, 13, 4, 10, 1, 8, 14, 5, 1, 7, 3, 4, 5, 11, 2, 3, 4, 5, 6, 2, 4, 15, 6, 2, 13, 4, 10, 1, 7, 8, 4, 10, 6, 2, 3, 5, 6, 2, 13, 4, 10, 6, 7, 8, 4, 5, 6, 12, 8, 9, 1, 2, 3, 9, 10, 1, 7, 8, 9, 5, 6, 2, 13, 4, 15, 7, 3, 9, 10, 11, 2, 3, 4, 5, 1, 2, 3, 9, 5, 1, 8, 4, 10, 11, 7, 3, 14, 10, 1, 12, 3, 9, 15, 11, 2, 9, 5, 6, 2, 8, 4, 5, 11, 2, 3, 14, 5, 6, 2, 8, 10, 1, 2, 13, 14, 10, 1, 7, 13, 4, 5, 1, 2, 13, 9, 1, 12, 8, 9, 5, 6, 2, 8, 9, 10, 6, 12, 13, 14, 5, 7, 3, 14, 15, 1, 7, 13, 9, 15, 1, 7, 13, 4, 15, 6, 13, 9, 15, 1, 7, 8, 14, 15, 1, 7, 13, 4, 15, 11, 7, 4, 5, 6, 7, 8, 4, 10, 1, 2, 3, 4, 10, 11, 12, 8, 10, 1, 2, 13, 4, 5, 11, 7, 8, 4, 10, 6, 7, 3, 9]"
1591.1818210818178,1009027.0457112166,-159.32690995310242,"[7, 9, 0, 10, 2, 12, 5, 1, 4, 14, 11, 6, 8, 3, 13, 1, 12, 3, 4, 15, 1, 7, 3, 4, 5, 1, 2, 3, 4, 15, 2, 8, 9, 15, 1, 2, 3, 4, 5, 6, 12, 3, 4, 5, 1, 8, 14, 5, 1, 7, 13, 4, 5, 11, 2, 3, 4, 5, 11, 2, 14, 10, 1, 2, 13, 4, 15, 1, 7, 13, 4, 10, 6, 2, 3, 5, 6, 2, 13, 14, 5, 1, 7, 13, 4, 5, 6, 12, 8, 4, 1, 2, 3, 4, 15, 1, 7, 8, 9, 5, 6, 2, 13, 4, 15, 2, 13, 9, 5, 6, 12, 13, 14, 5, 1, 7, 3, 9, 5, 1, 8, 4, 10, 1, 7, 3, 14, 10, 11, 12, 13, 9, 15, 11, 2, 4, 10, 6, 2, 3, 4, 10, 6, 2, 13, 14, 5, 6, 2, 8, 5, 11, 2, 13, 14, 5, 1, 7, 13, 4, 5, 1, 2, 13, 9, 1, 12, 3, 14, 10, 6, 7, 3, 9, 5, 6, 12, 13, 9, 5, 2, 3, 14, 5, 1, 7, 13, 9, 5, 1, 7, 13, 14, 15, 6, 13, 9, 15, 1, 12, 8, 14, 10, 1, 7, 13, 9, 10, 11, 2, 4, 5, 6, 7, 8, 4, 5, 1, 12, 3, 4, 5, 11, 12, 8, 10, 1, 2, 13, 4, 5, 11, 7, 8, 14, 10, 6, 7, 3, 14]"
1515.0921746171716,938891.1594637819,-174.19606509018757,"[7, 9, 0, 10, 5, 1, 4, 14, 2, 12, 11, 6, 8, 3, 13, 1, 12, 3, 4, 15, 1, 7, 3, 4, 5, 1, 7, 3, 4, 10, 2, 8, 14, 15, 1, 12, 3, 4, 5, 6, 12, 3, 4, 15, 1, 8, 14, 5, 1, 7, 3, 4, 5, 11, 2, 3, 4, 5, 11, 7, 9, 10, 1, 2, 13, 4, 15, 1, 2, 13, 4, 10, 6, 2, 3, 5, 1, 2, 13, 9, 5, 1, 7, 13, 4, 5, 6, 12, 8, 4, 1, 2, 3, 4, 15, 1, 7, 8, 9, 5, 6, 2, 13, 4, 15, 2, 13, 9, 5, 6, 12, 13, 14, 5, 1, 7, 3, 9, 5, 1, 8, 4, 10, 1, 7, 3, 14, 10, 11, 12, 13, 9, 15, 11, 2, 4, 5, 6, 2, 3, 4, 10, 6, 2, 13, 14, 5, 6, 2, 8, 5, 11, 2, 13, 14, 5, 1, 7, 13, 4, 5, 1, 2, 13, 9, 1, 12, 3, 14, 10, 6, 7, 3, 9, 5, 6, 12, 13, 9, 5, 7, 3, 14, 5, 1, 7, 13, 9, 5, 1, 7, 13, 14, 15, 6, 3, 9, 15, 1, 12, 8, 14, 10, 1, 2, 13, 9, 10, 11, 2, 4, 5, 6, 7, 8, 4, 5, 1, 12, 3, 4, 5, 11, 12, 8, 10, 1, 2, 13, 4, 5, 11, 7, 8, 4, 10, 11, 7, 3, 14]"
1636.4383145883114,1050655.9655555494,-153.85554385642138,"[7, 0, 10, 9, 5, 1, 4, 14, 2, 12, 11, 6, 8, 3, 13, 6, 12, 3, 4, 15, 1, 7, 3, 4, 5, 1, 2, 3, 4, 10, 7, 8, 9, 15, 1, 2, 3, 4, 5, 6, 2, 13, 4, 10, 1, 8, 14, 5, 1, 7, 13, 9, 5, 11, 2, 3, 4, 5, 6, 7, 4, 10, 1, 2, 13, 4, 10, 1, 2, 8, 4, 10, 6, 2, 3, 5, 6, 2, 13, 4, 5, 6, 7, 8, 4, 5, 1, 12, 8, 4, 1, 2, 3, 9, 10, 1, 7, 3, 9, 5, 6, 2, 13, 4, 15, 2, 13, 9, 10, 6, 2, 13, 4, 5, 1, 7, 3, 9, 5, 1, 8, 4, 10, 11, 7, 3, 9, 10, 1, 12, 3, 9, 15, 6, 2, 9, 5, 6, 2, 3, 4, 5, 11, 2, 13, 14, 5, 6, 2, 8, 15, 1, 2, 13, 14, 5, 6, 7, 13, 4, 5, 1, 2, 13, 14, 1, 12, 8, 9, 5, 6, 2, 8, 9, 5, 6, 12, 13, 14, 5, 7, 3, 14, 15, 1, 7, 13, 9, 15, 11, 7, 13, 4, 15, 6, 8, 9, 15, 1, 7, 8, 14, 15, 6, 7, 13, 9, 15, 11, 7, 14, 5, 6, 7, 8, 4, 10, 1, 2, 3, 4, 10, 6, 12, 8, 10, 1, 2, 13, 4, 5, 11, 7, 8, 4, 10, 6, 7, 3, 9]"
1479.3196277196248,905895.3576036305,-208.63513941558435,"[7, 0, 10, 9, 5, 14, 1, 4, 2, 12, 11, 6, 8, 3, 13, 6, 12, 3, 4, 15, 1, 7, 3, 4, 10, 1, 2, 3, 4, 10, 7, 8, 9, 15, 1, 2, 3, 4, 5, 1, 2, 13, 4, 10, 1, 8, 14, 5, 1, 7, 3, 4, 5, 11, 2, 3, 4, 5, 6, 2, 4, 10, 6, 2, 13, 4, 10, 1, 7, 8, 4, 10, 6, 2, 3, 5, 6, 2, 13, 4, 5, 6, 7, 8, 4, 5, 6, 12, 8, 9, 1, 2, 3, 9, 10, 1, 7, 8, 9, 5, 6, 2, 13, 4, 5, 12, 3, 9, 10, 11, 2, 3, 4, 10, 1, 2, 3, 9, 5, 1, 8, 4, 10, 11, 7, 3, 9, 10, 1, 12, 3, 9, 15, 11, 2, 9, 5, 6, 2, 3, 4, 5, 11, 2, 3, 14, 5, 6, 2, 13, 10, 11, 2, 13, 14, 10, 1, 7, 8, 4, 5, 1, 7, 13, 9, 1, 12, 3, 9, 5, 6, 2, 3, 9, 10, 6, 12, 13, 14, 5, 7, 3, 14, 15, 1, 7, 13, 9, 15, 1, 7, 13, 4, 15, 6, 13, 9, 15, 11, 7, 8, 14, 15, 1, 7, 13, 4, 15, 11, 7, 4, 5, 1, 7, 8, 4, 10, 1, 2, 3, 4, 10, 11, 12, 8, 10, 1, 2, 13, 4, 5, 11, 7, 8, 4, 10, 6, 7, 3, 9]"
1570.806640706638,990097.8487276568,-168.92318004329,"[7, 0, 10, 9, 5, 14, 1, 4, 2, 12, 11, 6, 8, 3, 13, 6, 12, 3, 4, 15, 1, 7, 3, 4, 10, 6, 2, 3, 4, 5, 7, 8, 9, 15, 1, 2, 3, 4, 5, 6, 2, 13, 4, 10, 1, 8, 14, 5, 1, 7, 3, 4, 5, 11, 2, 3, 4, 15, 6, 7, 4, 15, 6, 2, 13, 14, 10, 1, 7, 8, 4, 10, 6, 2, 3, 5, 6, 2, 8, 4, 10, 6, 7, 8, 4, 5, 6, 12, 8, 9, 1, 2, 3, 9, 10, 1, 7, 8, 9, 5, 6, 2, 13, 4, 15, 7, 8, 9, 10, 6, 2, 3, 4, 5, 6, 2, 3, 9, 15, 1, 8, 4, 10, 1, 7, 3, 9, 10, 1, 12, 3, 9, 15, 11, 2, 9, 5, 6, 2, 3, 4, 5, 11, 2, 13, 14, 5, 6, 2, 8, 5, 1, 2, 13, 14, 10, 1, 7, 13, 4, 5, 1, 2, 13, 9, 1, 12, 8, 14, 5, 6, 2, 8, 9, 10, 6, 12, 8, 14, 5, 7, 3, 14, 15, 1, 7, 13, 9, 15, 1, 7, 13, 4, 15, 6, 13, 9, 15, 1, 12, 8, 14, 15, 1, 7, 13, 4, 15, 11, 2, 4, 5, 6, 7, 8, 4, 5, 1, 2, 3, 4, 10, 11, 12, 8, 10, 1, 2, 13, 4, 5, 11, 7, 8, 4, 10, 6, 7, 3, 9]"
1626.4606811106778,1041462.9946319923,-158.98483274531026,"[7, 0, 10, 9, 2, 12, 5, 1, 4, 13, 11, 6, 8, 3, 14, 1, 12, 8, 4, 15, 1, 7, 3, 4, 5, 1, 2, 3, 4, 5, 12, 8, 4, 15, 1, 2, 13, 4, 5, 1, 7, 3, 4, 15, 1, 8, 4, 5, 1, 7, 3, 4, 5, 6, 2, 3, 4, 5, 11, 7, 14, 10, 1, 2, 13, 4, 15, 1, 7, 8, 4, 10, 6, 2, 8, 5, 6, 2, 13, 14, 5, 6, 7, 13, 4, 5, 6, 12, 8, 4, 1, 2, 13, 14, 15, 1, 7, 8, 9, 5, 6, 2, 8, 4, 15, 2, 3, 4, 5, 6, 12, 13, 4, 5, 1, 7, 3, 9, 5, 1, 3, 9, 10, 1, 7, 3, 14, 10, 1, 2, 13, 4, 15, 6, 7, 4, 5, 1, 2, 3, 4, 5, 6, 7, 13, 14, 5, 6, 12, 8, 5, 11, 2, 13, 14, 5, 1, 7, 13, 4, 15, 1, 2, 13, 9, 1, 12, 8, 9, 10, 6, 7, 3, 9, 5, 6, 12, 13, 14, 5, 2, 3, 14, 15, 1, 7, 13, 9, 5, 6, 7, 8, 14, 15, 6, 13, 9, 5, 1, 12, 3, 14, 10, 1, 7, 13, 4, 5, 11, 2, 4, 5, 6, 7, 8, 4, 5, 1, 12, 3, 9, 5, 11, 12, 8, 10, 1, 2, 13, 4, 10, 11, 7, 8, 4, 10, 6, 7, 8, 14]"
1494.2114026113995,919614.7856246546,-193.7890273845598,"[7, 0, 10, 2, 9, 12, 5, 1, 4, 14, 11, 6, 8, 3, 13, 1, 12, 3, 4, 15, 1, 7, 3, 4, 5, 1, 2, 3, 4, 10, 2, 8, 9, 15, 1, 2, 3, 4, 5, 6, 12, 13, 4, 10, 11, 8, 14, 5, 1, 7, 3, 4, 5, 11, 7, 3, 4, 5, 11, 7, 14, 10, 1, 2, 13, 4, 15, 1, 2, 8, 4, 10, 6, 2, 3, 5, 6, 2, 13, 14, 5, 11, 7, 8, 4, 5, 6, 7, 8, 4, 1, 2, 3, 4, 15, 1, 7, 8, 9, 5, 6, 2, 8, 4, 10, 2, 13, 9, 5, 6, 12, 3, 14, 5, 1, 7, 3, 4, 5, 1, 8, 4, 10, 1, 7, 3, 14, 10, 6, 12, 13, 4, 15, 6, 2, 9, 5, 6, 2, 3, 9, 10, 6, 2, 13, 14, 5, 6, 2, 8, 5, 11, 2, 13, 14, 15, 1, 7, 13, 4, 5, 1, 2, 13, 9, 1, 2, 8, 14, 5, 6, 7, 3, 9, 5, 6, 12, 13, 14, 5, 12, 3, 14, 15, 1, 2, 13, 9, 5, 1, 7, 13, 14, 15, 6, 3, 9, 15, 6, 12, 8, 14, 10, 1, 7, 13, 4, 10, 11, 7, 4, 5, 6, 2, 8, 4, 5, 1, 12, 3, 4, 5, 11, 12, 8, 10, 1, 2, 13, 4, 5, 1, 7, 3, 4, 10, 11, 7, 3, 14]"
