Makespan,Energy,Reliability
1798.1883145883116,1199582.834954666,-160.01351837662338
1483.3445194945164,909212.5516927319,-173.63231448051945
1473.9644689894658,900694.0894569852,-178.500118488456
1510.289685439682,934114.5305121039,-168.52121507936508
1550.2395411395378,970716.7599712887,-163.91747189754685
1671.1295122795095,1082318.4839152072,-163.90657339466088
1483.118329018326,908998.1529772378,-178.43587295093792
1468.9920663920634,895899.0960254811,-183.7056706746031
1493.3445194945166,918619.012023919,-178.42743961399714
1507.4484155984123,931502.9384512132,-178.30587500360753
1476.7063521063487,903204.0678135613,-183.63300509379508
1521.1123766373735,943928.7089964622,-168.57910331529584
1516.6432207932176,939638.8448904123,-168.6617228932179
1687.1834444584415,1097165.5988093808,-165.04203928932176
1493.3445194945166,918440.5322438902,-183.39084608225107
1471.8620158870124,898534.6868294126,-203.53059437590193
1497.7936536936504,922530.8350650406,-178.58281678210676
1495.8445194945164,920742.1353507731,-178.69174914502156
1483.2572179072145,908794.2260240449,-183.71068488095233
1483.2572179072145,908906.9698237347,-183.6516111219335
1480.2384588884556,906371.2000046582,-203.44674451298695
1532.7867994367964,954554.6390642074,-168.63655526334776
1483.2572179072145,909035.3604333703,-198.54143759018757
1532.7867994367964,954713.838431592,-168.6690902164502
1516.6432207932176,939799.7720414115,-178.59359507575752
1502.511186161183,926811.6040941968,-183.71990986652227
1508.2067128567096,931915.995666195,-178.69055510461754
1490.1302337802308,915553.6784781,-193.54749840909088
1497.1581919331886,921890.9059657621,-188.56001015512263
1516.6379899129865,939703.4694348312,-178.62153121933613
