Makespan,Energy,Reliability
757.0566407066377,237264.03412852576,-60.75056760461761
722.9224415724385,205873.69479095712,-110.611853517316
726.7711067961037,209417.85766685897,-95.62394527417027
752.2947359447329,232871.11555534747,-65.64260128066381
726.2124848624818,208904.36863965122,-105.60635093795098
734.0239927989896,216061.05866190227,-75.57515216450214
745.6906594656564,226823.8305721584,-70.58822319624817
727.7579394079363,210338.34597053862,-90.65852334054836
726.2124848624818,208926.44815946362,-105.58898674242425
728.0496060746029,210579.4709131649,-90.60474691558443
731.3225137225106,213590.5088556288,-80.60143793290045
729.4772756272725,211904.01392210426,-85.68741019119773
727.2162727412697,209834.6140481324,-95.62438733766233
727.2162727412697,209812.0918133597,-100.6352630411256
765.8782496532467,245420.12812748677,-65.68624705988456
726.2124848624818,208905.44415167862,-110.5883012806638
736.6222972722942,218491.74518267787,-75.61354779942283
745.2045483545453,226347.07181734237,-75.59787225829724
737.3591298841268,219151.62799627817,-75.61255669191917
748.9614026113995,229811.6771319817,-70.71290376984129
748.9614026113995,229810.68119591384,-70.73617922077923
748.9614026113995,229816.08522406683,-70.66773611111111
727.7579394079363,210341.87054939143,-95.59651803751805
728.0496060746029,210587.7549414225,-90.63396482683986
732.9020591770561,215022.14317438783,-85.63884731240982
733.8364026113995,215919.11484404514,-85.62618529942286
735.7353925103894,217653.0163912493,-85.60725434704186
736.5032496532466,218358.6301821584,-80.64404606782108
735.1639639389608,217127.23917298447,-85.60933147546899
777.294735944733,255943.42516511306,-65.69426601731602
