Makespan,Energy,Reliability
722.1796565796535,205173.78774001918,-75.62661405122653
723.0030692780662,205913.4323309535,-45.63287844516594
741.9177518177487,223350.34203442754,-40.65187510822509
722.4772756272725,205469.4762277537,-80.59387269119767
723.0974054974024,206001.33390185903,-70.60388737373735
724.1985959735929,207022.71274094272,-60.62593712121211
728.748199148196,211206.8079821584,-45.660221049783544
726.1628816878787,208830.28415775727,-50.643898033910524
725.7440505190475,208433.30915927963,-55.632758297258285
724.8997142997113,207665.29026410286,-60.62263970057719
723.0974054974024,206017.01280822986,-70.6026298340548
731.5101039101008,213735.70824073706,-45.65249343434341
723.0030692780662,205932.94679693476,-85.58767799422796
723.0974054974024,206010.31557785827,-75.59852824675325
724.8997142997113,207650.78719880345,-65.66090497835495
728.0974054974024,210621.34560606536,-55.645300450937945
728.0974054974024,210594.66743183014,-55.66094307359306
730.2252915002884,212575.13527299173,-55.63547346681095
725.7738124238093,208468.29455406318,-60.618674422799415
723.7539711539681,206630.6413657118,-70.61297575757574
724.4848513848483,207317.83912697807,-70.60873060966809
741.8744617744587,223337.19807675798,-45.65305661976912
736.9246060746029,218737.4964921548,-45.65553964646466
736.7391803891772,218604.56487715477,-50.61867391774893
733.5119076619046,215588.82440443835,-55.63121547619047
723.0030692780662,205955.77550163894,-90.59081688311687
737.4128816878786,219195.05913319378,-45.656891720779214
728.1073261323231,210629.35623653798,-55.6625660894661
736.9880981380951,218820.50634161732,-45.72015477994229
726.1628816878787,208823.1922699795,-65.6549567099567
