Makespan,Energy,Reliability
1520.5014459014426,943576.3436529302,-183.86685349206343
1538.9310995810963,960724.6428072341,-174.16966974025968
1580.133841283838,998548.3869313645,-169.3698211111111
1478.0286825536791,904589.4211171113,-203.68619178571416
1583.0019870269834,1001281.5058981609,-168.9520898629148
1587.6810995810963,1005789.9896733812,-163.99575111471862
1486.820349220346,912860.1619864223,-188.7621462626262
1567.9529249779218,987503.1828124578,-179.1457691341991
1579.281748931746,997724.8583729991,-174.19365920274169
1556.334779234776,976587.8225691172,-184.06955336580077
1560.1845267095237,980196.5298808634,-179.24479567460324
1571.951301601299,991030.1790107195,-179.07373904401152
1648.3100678350647,1061477.173097649,-164.3463072113997
1624.3005079505049,1039371.2372418012,-169.04463362914862
1606.237737387734,1022733.3078268117,-174.01326207070701
1622.0000029,1037097.4179415959,-169.4340283621933
1589.713927863925,1007460.3519220756,-174.1629967424242
1515.3840216590188,938997.5432425915,-188.9528935714285
1493.5167777917745,918688.5278282982,-198.86160626984113
1505.3840216590188,929806.1431758311,-188.95812225829715
1503.8347792347759,928423.2314362708,-189.01159173160167
1552.6233795233766,973176.6741195684,-188.92823081168825
1689.3690505190475,1099168.0032721222,-164.63626032467533
1497.6964314714282,922553.7470914439,-208.9766854834054
1625.345240995238,1040221.8237072343,-184.11278036435783
1517.195349220346,940889.0090526993,-189.0124257215006
1666.2994256994227,1077974.7897155208,-178.96276144660888
1668.738819638816,1080305.3681618406,-164.70079134920636
1505.7817489317456,930162.318531884,-193.76957919191912
1499.665046190043,924442.6260375337,-203.79131392857127
