Makespan,Energy,Reliability
1531.349209249206,954147.4995924109,-144.12346619047617
1470.559887459884,898173.48125236,-168.8055380555556
1571.5422106922078,990975.7820130317,-134.10995122294372
1518.681460331457,942403.8632142288,-149.08573419913418
1491.070349220346,917110.8072960941,-158.7704368614719
1481.9563521063492,908591.3668258418,-168.74188143939392
1483.3578672578637,909853.7044395317,-168.69573060606064
1514.7427878927847,938874.3983627355,-158.54170632756131
1479.2123044873013,906016.1286788826,-178.98818070346326
1476.2608254108222,903441.1676970647,-179.00066626984133
1582.2608254108225,1001060.2984937892,-139.2601780952381
1576.266056291053,995704.9016842796,-144.2843208116883
1529.1829033329002,952185.7264449109,-149.27136638888882
1541.349209249206,963362.0899250119,-149.10169207431454
1503.498199148196,928440.083006877,-159.1103905194806
1491.070349220346,917133.2088237671,-163.8471395562771
1484.446431471428,910825.2814580672,-168.91492447691195
1609.563855713853,1026432.4261943882,-144.10294503968248
1536.2867994367962,958719.1706327607,-159.00676861471868
1559.0386031886003,979712.657527826,-153.98567839466094
1544.6971529721498,966402.0218374144,-154.22635506132752
1562.820349220346,983042.2495482658,-153.928108510101
1518.681460331457,942397.2611312417,-159.13734510822508
1507.9570736070705,932665.9370785184,-168.71504064213573
1507.6293319043289,932364.9344637168,-168.87846114357865
1491.3237763487728,917269.3841726306,-173.9512688492064
1503.498199148196,928503.6975617616,-168.95022305916314
1622.4742092492063,1037929.7205003583,-144.3542044660895
1496.1580115580084,921557.5754359534,-178.98492638528145
1573.8690505190475,992985.8414891281,-154.0409740764791
