Makespan,Energy,Reliability,Schedule
1558.975111125108,979402.5320313612,-194.61570563131318,"[13, 8, 4, 6, 2, 7, 0, 14, 12, 11, 5, 9, 10, 3, 1, 6, 7, 8, 4, 15, 6, 2, 13, 4, 10, 6, 7, 3, 4, 5, 2, 13, 9, 5, 1, 2, 13, 9, 10, 1, 12, 3, 14, 5, 1, 8, 4, 5, 1, 2, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 1, 7, 3, 4, 5, 6, 7, 8, 14, 5, 11, 7, 8, 5, 1, 2, 13, 14, 5, 1, 12, 8, 14, 15, 1, 2, 8, 9, 1, 2, 8, 14, 5, 1, 2, 13, 9, 5, 6, 7, 3, 4, 15, 12, 13, 4, 10, 6, 2, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 9, 5, 1, 2, 13, 14, 15, 11, 7, 13, 4, 5, 1, 2, 14, 5, 11, 2, 3, 4, 5, 1, 2, 13, 14, 10, 6, 2, 8, 15, 1, 7, 13, 14, 15, 6, 7, 3, 14, 5, 1, 2, 13, 14, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 4, 15, 2, 3, 9, 15, 1, 7, 8, 14, 5, 1, 12, 13, 9, 5, 11, 3, 14, 5, 11, 7, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 1, 2, 8, 14, 10, 1, 2, 8, 14, 10, 6, 2, 3, 10, 1, 2, 13, 4, 10, 6, 12, 8, 9, 10, 11, 12, 8, 4]"
1524.0499668249636,946900.8911856973,-229.49774357503608,"[8, 2, 4, 6, 10, 7, 0, 12, 11, 5, 9, 14, 1, 3, 13, 11, 12, 13, 4, 10, 6, 2, 13, 4, 10, 6, 2, 3, 4, 5, 2, 13, 9, 5, 11, 2, 13, 9, 10, 6, 12, 3, 4, 5, 1, 13, 4, 5, 1, 2, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 6, 7, 3, 4, 5, 6, 7, 13, 4, 5, 11, 7, 8, 5, 1, 2, 3, 14, 5, 1, 12, 8, 14, 15, 1, 2, 8, 9, 6, 2, 8, 14, 5, 1, 2, 3, 9, 5, 6, 2, 3, 4, 15, 12, 13, 4, 10, 6, 2, 13, 9, 5, 6, 7, 3, 9, 10, 1, 3, 4, 15, 1, 7, 3, 9, 15, 11, 7, 13, 4, 5, 1, 2, 9, 5, 11, 2, 3, 4, 15, 1, 2, 13, 14, 10, 6, 12, 8, 10, 1, 7, 3, 14, 10, 6, 2, 8, 14, 5, 1, 7, 13, 14, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 11, 7, 3, 9, 15, 2, 13, 9, 15, 1, 7, 3, 14, 5, 11, 12, 3, 4, 5, 11, 3, 14, 5, 11, 7, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 5, 6, 2, 8, 14, 10, 1, 2, 3, 14, 10, 6, 2, 3, 10, 1, 2, 13, 4, 10, 6, 2, 8, 9, 10, 11, 12, 3, 4]"
1565.1829033329,985203.0256689511,-174.45941912337665,"[13, 8, 4, 6, 2, 7, 0, 14, 12, 11, 5, 9, 10, 3, 1, 6, 12, 8, 4, 15, 6, 2, 13, 4, 10, 6, 7, 3, 4, 5, 2, 13, 9, 5, 1, 2, 13, 9, 10, 1, 12, 3, 14, 5, 1, 8, 4, 5, 1, 2, 8, 14, 10, 1, 2, 13, 4, 15, 6, 7, 14, 5, 1, 7, 3, 4, 5, 6, 7, 3, 4, 5, 11, 7, 8, 5, 1, 2, 13, 14, 10, 1, 12, 8, 14, 5, 1, 2, 8, 9, 1, 2, 8, 14, 5, 1, 2, 13, 9, 5, 6, 7, 3, 4, 15, 12, 13, 4, 10, 6, 2, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 14, 5, 1, 2, 13, 14, 15, 11, 7, 13, 4, 5, 1, 2, 9, 5, 11, 2, 3, 4, 5, 1, 2, 13, 14, 10, 6, 2, 8, 15, 1, 7, 13, 14, 15, 6, 2, 8, 14, 5, 1, 2, 13, 14, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 4, 15, 2, 3, 9, 15, 1, 7, 8, 14, 5, 1, 12, 13, 9, 5, 11, 13, 14, 5, 11, 7, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 1, 2, 8, 14, 10, 1, 2, 8, 14, 10, 6, 2, 3, 10, 1, 2, 8, 4, 10, 6, 12, 8, 4, 10, 11, 12, 8, 4]"
1537.974209249206,959812.2191199542,-229.38258506493506,"[13, 4, 8, 6, 2, 10, 7, 0, 12, 11, 5, 9, 14, 1, 3, 11, 7, 13, 4, 5, 6, 2, 13, 4, 10, 6, 2, 3, 4, 5, 2, 13, 9, 5, 11, 12, 13, 9, 10, 1, 12, 3, 4, 5, 1, 13, 4, 5, 1, 2, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 6, 7, 3, 4, 5, 6, 7, 13, 4, 5, 11, 7, 8, 5, 1, 2, 3, 14, 5, 1, 12, 13, 14, 15, 1, 2, 8, 9, 6, 2, 13, 14, 5, 1, 2, 3, 9, 5, 6, 2, 3, 4, 5, 12, 13, 4, 10, 6, 12, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 4, 15, 1, 7, 3, 9, 15, 11, 7, 13, 4, 5, 1, 2, 4, 5, 11, 2, 3, 4, 15, 1, 2, 13, 14, 10, 6, 12, 8, 10, 1, 7, 3, 14, 10, 6, 2, 3, 9, 10, 1, 2, 13, 14, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 9, 5, 12, 3, 9, 5, 1, 12, 3, 14, 5, 11, 12, 13, 4, 5, 11, 3, 14, 15, 11, 7, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 6, 2, 8, 14, 10, 1, 2, 3, 14, 10, 6, 2, 3, 10, 1, 7, 13, 4, 10, 6, 2, 8, 4, 10, 11, 12, 3, 4]"
1523.3818571568538,946463.4122968046,-234.199284054834,"[13, 4, 8, 6, 2, 10, 7, 0, 12, 11, 5, 9, 14, 1, 3, 1, 12, 13, 4, 5, 6, 2, 13, 4, 10, 6, 2, 3, 4, 5, 2, 13, 9, 5, 11, 12, 8, 9, 10, 1, 7, 3, 4, 5, 1, 13, 4, 5, 1, 2, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 6, 7, 3, 4, 5, 6, 7, 13, 4, 5, 11, 7, 8, 5, 1, 2, 3, 14, 5, 1, 12, 8, 14, 15, 1, 2, 8, 9, 6, 2, 13, 14, 5, 1, 2, 3, 9, 5, 6, 2, 3, 4, 5, 12, 13, 4, 10, 6, 2, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 4, 15, 1, 7, 3, 9, 15, 11, 7, 13, 14, 5, 1, 2, 9, 5, 11, 2, 3, 4, 15, 1, 2, 13, 14, 10, 6, 12, 8, 10, 1, 7, 3, 4, 10, 6, 2, 8, 14, 10, 1, 2, 13, 9, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 9, 10, 12, 3, 9, 15, 1, 7, 3, 14, 5, 11, 12, 3, 9, 5, 11, 3, 14, 15, 11, 7, 3, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 6, 2, 8, 4, 10, 1, 2, 3, 14, 10, 6, 2, 3, 10, 1, 2, 13, 4, 10, 6, 2, 8, 9, 10, 11, 12, 3, 4]"
1523.3818571568538,946366.2995630817,-239.18549974747475,"[13, 4, 8, 6, 2, 10, 7, 0, 12, 11, 9, 5, 14, 1, 3, 11, 12, 13, 4, 5, 6, 2, 13, 4, 5, 6, 2, 3, 4, 5, 2, 3, 9, 5, 11, 12, 8, 9, 10, 1, 7, 3, 4, 5, 1, 13, 9, 5, 1, 2, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 6, 7, 3, 4, 5, 6, 7, 13, 4, 5, 11, 7, 8, 5, 1, 2, 3, 14, 5, 1, 2, 8, 14, 15, 1, 2, 8, 9, 6, 2, 13, 14, 5, 1, 2, 3, 9, 5, 6, 2, 3, 4, 5, 12, 13, 4, 10, 6, 2, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 4, 15, 1, 7, 3, 9, 15, 11, 7, 13, 14, 5, 1, 2, 9, 5, 11, 2, 3, 4, 15, 1, 2, 13, 14, 10, 6, 12, 8, 10, 1, 7, 3, 4, 10, 6, 2, 8, 14, 10, 1, 2, 13, 9, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 9, 10, 12, 3, 9, 15, 1, 7, 3, 14, 5, 11, 12, 3, 9, 5, 11, 3, 14, 15, 11, 7, 3, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 6, 2, 8, 4, 10, 1, 7, 3, 14, 10, 6, 2, 3, 10, 1, 2, 13, 4, 10, 6, 2, 8, 9, 10, 11, 12, 3, 4]"
1513.1098513848483,936802.1492203149,-244.4441245887446,"[13, 4, 8, 6, 2, 10, 7, 0, 12, 11, 5, 9, 14, 1, 3, 11, 12, 13, 4, 5, 6, 2, 13, 4, 5, 6, 2, 3, 4, 5, 2, 13, 9, 5, 11, 12, 8, 9, 10, 1, 12, 3, 4, 5, 1, 13, 4, 5, 1, 2, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 6, 7, 3, 4, 5, 6, 7, 13, 4, 5, 11, 7, 8, 5, 1, 2, 3, 14, 5, 1, 12, 8, 14, 15, 1, 2, 8, 9, 6, 2, 13, 14, 5, 1, 2, 3, 9, 5, 6, 2, 8, 4, 5, 12, 8, 4, 10, 11, 12, 3, 9, 5, 6, 7, 3, 9, 5, 1, 3, 4, 15, 1, 7, 3, 9, 15, 11, 7, 13, 4, 5, 1, 2, 9, 5, 11, 2, 3, 4, 15, 1, 2, 13, 14, 10, 6, 12, 8, 10, 1, 7, 3, 14, 10, 6, 2, 8, 14, 10, 1, 2, 13, 9, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 9, 15, 2, 3, 9, 15, 1, 7, 3, 14, 5, 11, 12, 3, 9, 5, 11, 3, 14, 15, 11, 7, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 6, 2, 8, 14, 10, 1, 2, 3, 14, 10, 6, 2, 3, 10, 6, 2, 13, 4, 10, 6, 2, 8, 4, 10, 11, 12, 3, 4]"
1542.1686536936504,963543.2922199216,-199.34840230158738,"[4, 11, 8, 6, 2, 10, 9, 0, 12, 5, 7, 14, 1, 3, 13, 11, 7, 3, 4, 5, 6, 2, 13, 4, 15, 6, 2, 3, 4, 5, 2, 13, 9, 5, 11, 12, 8, 9, 10, 6, 12, 3, 4, 5, 1, 13, 4, 5, 1, 7, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 6, 7, 3, 4, 5, 6, 7, 13, 4, 5, 11, 7, 8, 5, 1, 2, 3, 14, 5, 1, 12, 8, 14, 15, 1, 2, 8, 9, 6, 2, 13, 14, 5, 1, 2, 13, 9, 5, 6, 2, 3, 4, 5, 12, 13, 4, 10, 6, 12, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 4, 15, 1, 7, 3, 9, 15, 11, 7, 13, 4, 5, 1, 2, 9, 5, 11, 2, 3, 4, 15, 1, 2, 13, 14, 10, 6, 12, 8, 10, 1, 7, 3, 9, 10, 6, 2, 8, 14, 5, 1, 2, 13, 14, 6, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 4, 15, 2, 3, 9, 15, 1, 7, 3, 14, 5, 11, 12, 13, 9, 5, 11, 3, 14, 5, 6, 7, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 5, 1, 2, 8, 9, 10, 1, 2, 8, 14, 5, 6, 2, 3, 10, 1, 2, 13, 4, 10, 6, 2, 8, 9, 10, 11, 2, 3, 4]"
1660.6471890471862,1073156.6547684646,-169.27247138528145,"[8, 4, 6, 2, 14, 5, 7, 0, 12, 11, 9, 10, 3, 1, 13, 6, 12, 8, 4, 15, 6, 2, 13, 4, 5, 6, 2, 3, 4, 5, 2, 8, 9, 5, 1, 2, 13, 9, 10, 1, 12, 3, 9, 5, 1, 8, 4, 5, 1, 2, 8, 14, 10, 1, 2, 13, 4, 15, 6, 7, 14, 5, 6, 7, 3, 4, 5, 6, 7, 3, 4, 5, 11, 7, 8, 5, 1, 2, 13, 14, 5, 1, 12, 8, 14, 5, 1, 2, 8, 9, 1, 2, 13, 14, 5, 1, 2, 13, 9, 5, 6, 7, 3, 4, 5, 12, 13, 4, 10, 6, 2, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 4, 5, 1, 2, 13, 9, 15, 11, 7, 13, 4, 5, 1, 2, 9, 5, 11, 2, 3, 4, 5, 1, 2, 13, 14, 10, 6, 12, 8, 15, 1, 7, 13, 14, 10, 6, 2, 8, 14, 5, 1, 2, 13, 9, 1, 7, 8, 4, 5, 1, 12, 3, 9, 5, 1, 7, 3, 4, 15, 2, 3, 9, 15, 1, 12, 8, 14, 5, 1, 12, 13, 9, 5, 11, 13, 14, 5, 11, 7, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 1, 2, 8, 14, 10, 1, 2, 8, 14, 10, 6, 2, 3, 10, 1, 2, 8, 4, 10, 6, 12, 8, 4, 10, 11, 12, 8, 4]"
1537.974209249206,959945.1761190018,-224.49520979437227,"[13, 4, 8, 6, 2, 10, 7, 0, 12, 11, 5, 9, 14, 1, 3, 11, 7, 13, 4, 5, 6, 2, 13, 4, 10, 6, 2, 3, 14, 5, 2, 13, 9, 5, 11, 12, 13, 9, 10, 1, 12, 3, 4, 5, 1, 13, 4, 5, 1, 2, 8, 4, 10, 1, 2, 3, 4, 15, 6, 7, 14, 15, 6, 7, 8, 4, 5, 6, 7, 13, 4, 5, 11, 12, 8, 5, 1, 2, 3, 14, 5, 1, 12, 13, 14, 15, 1, 2, 8, 9, 6, 2, 13, 14, 5, 1, 2, 3, 9, 5, 6, 2, 3, 4, 5, 12, 13, 4, 10, 6, 12, 3, 9, 5, 6, 7, 3, 9, 10, 1, 3, 4, 15, 1, 7, 3, 9, 5, 11, 7, 13, 4, 5, 1, 2, 4, 5, 11, 2, 3, 4, 15, 1, 2, 13, 14, 10, 6, 12, 8, 10, 1, 7, 3, 14, 15, 6, 2, 8, 9, 10, 1, 2, 13, 14, 1, 7, 8, 4, 5, 1, 12, 3, 4, 5, 1, 7, 3, 9, 15, 2, 3, 9, 5, 1, 12, 3, 14, 5, 11, 7, 13, 4, 5, 1, 3, 14, 15, 11, 2, 13, 14, 15, 11, 2, 13, 4, 15, 1, 7, 4, 15, 6, 2, 8, 14, 10, 1, 2, 3, 14, 10, 6, 2, 3, 10, 1, 12, 13, 4, 10, 6, 2, 8, 4, 10, 11, 12, 3, 4]"
