Makespan,Energy,Reliability
728.2777806777776,210763.23704482077,-55.62209814213565
751.514072164069,232198.30834146214,-50.70405946969697
723.6668499418469,206585.19120130347,-70.56030652958152
714.4623044873014,198095.69325650187,-90.57216834415583
716.4572539822509,199935.01866704298,-80.57487216810965
721.6520591770561,204746.58093734964,-75.58213127705632
725.7056306056276,208431.20786807835,-65.56870851370854
714.4623044873014,198079.55144829836,-95.56357846320341
720.5270591770561,203687.232430315,-80.56099567099567
714.4623044873014,198080.51669647297,-95.56254433621932
795.793653693651,273014.43828119553,-50.632562175324686
716.4572539822509,199917.09779649827,-85.60607058080807
714.4623044873014,198079.02217837772,-95.58644909812408
714.4623044873014,198075.5453109066,-100.59719166666666
775.8382063632035,254641.13271111247,-55.651847546897535
714.4623044873014,198099.5649041281,-90.61488082611828
714.4623044873014,198078.26490942753,-105.61411760461756
736.4437258437227,218280.9779037674,-55.6703505952381
729.3492092492062,211804.6010885473,-65.58139972943725
736.4437258437227,218280.48179162812,-55.67458194444444
725.7777806777776,208460.9921205134,-65.62723872655124
719.2224054974024,202461.5924561447,-85.59279543650793
723.1527806777776,206095.7589426129,-75.61406794733041
718.0297648047617,201384.0064754232,-90.57892564935064
714.4623044873014,198080.70567400905,-100.56603217893216
721.7698441698411,204838.94606242183,-80.5621884920635
714.4623044873014,198091.19454588494,-95.56510178571423
720.0297648047617,203226.9080188828,-80.59234348845595
723.7353925103894,206602.24229413536,-70.58892678571428
723.7353925103894,206600.78733668223,-70.61578086219338
