Makespan,Energy,Reliability
1899.3766262766237,1292306.3345893235,-165.3251616955267
1549.3656233906204,970131.9177744564,-168.87288100288592
1499.425868700865,924275.1847616348,-183.54751429653666
1470.1902987152957,897337.0160713719,-193.70621999639246
1497.5128095378059,922550.1098544234,-183.86263702020202
1546.8798730298695,967841.0157820822,-173.73457041847033
1484.8152987152953,910811.355648161,-193.55090244949494
1544.2869798119764,965858.8201025911,-173.981188001443
1529.234129884127,951745.912542505,-178.9223683008658
1497.5128095378059,922553.2468485902,-183.8411286868687
1469.425868700865,896628.2208914437,-203.63585926046173
1444.2954574454543,873635.1279014188,-208.51092487012977
1549.3656233906204,970200.487330582,-168.87649540764784
1470.1902987152957,897351.778973789,-198.64438703823953
1478.8479466229433,905291.9605282693,-193.71634009740256
1475.1902987152953,902080.7923760074,-198.58950251442997
1535.5551977051944,957653.49955955,-183.67621260461758
1497.5128095378059,922585.2381564364,-183.8658757106782
1470.1902987152957,897139.1676286123,-208.62625379509382
1465.98575326075,893495.7999038826,-213.50591332972576
1450.1902987152957,878730.3669618842,-218.60087552308798
1567.935608960606,987390.037038598,-168.93671051587305
1470.1902987152957,897329.3880801996,-208.79238493506486
1470.1902987152957,897202.9213169095,-213.55980614718612
1498.9107171857138,923769.5903193443,-183.87845808080803
1556.5829754829722,976948.1725440485,-183.73076627344872
1495.4103564353527,920671.5276417106,-198.5480926803751
1562.7337691337657,982626.9502835794,-178.91688576118327
1471.8528167528132,898922.8319656427,-208.5911367821067
1471.8528167528132,898951.1885063283,-198.65460314213564
