Makespan,Energy,Reliability
719.1538629288598,202426.83837319733,-75.65615463564212
727.168834068831,209801.63140876012,-50.61694882756132
729.8492092492062,212273.17370291596,-40.635604635642125
719.2729105479075,202541.6790028077,-65.63543272005768
717.9633867383836,201327.41099588494,-95.59286352813854
718.1230187730157,201479.7461820177,-80.640375523088
722.0705295955265,205085.94503396933,-55.67703414502164
717.9633867383836,201337.07411043765,-85.58272265512264
728.5844184844153,211109.53585052778,-55.662071843434326
739.0497864497834,220726.36130008413,-45.68861773088023
731.035717185714,213351.80230036186,-55.64484476911976
745.8760851510821,227034.37738352205,-45.66345239898989
719.2729105479075,202554.70108521753,-70.64606192279939
719.1538629288598,202447.60337873848,-80.65043434343434
719.1538629288598,202429.52467262014,-80.66283400072149
725.3214314714285,208098.39944157403,-65.62730137085136
725.0259769259739,207841.0366309643,-65.62868955627705
726.6507965507935,209313.94639746146,-60.681115151515144
727.3046565796535,209933.8975075841,-60.64058326118326
724.5277806777776,207401.4102855639,-70.62694292929291
722.5427518177487,205538.187543385,-70.6334997113997
726.8176435926405,209493.83717301697,-60.678347005772004
718.1230187730157,201482.71607122407,-85.64024536435785
740.5952409952379,222151.79460097154,-50.66734105339106
718.1230187730157,201498.7102197955,-90.5980816738817
718.1230187730157,201493.39262035466,-95.6198253787879
735.2658759158728,217270.0592527825,-55.66752550505049
722.5992092492062,205594.81941150906,-75.63137606421353
727.168834068831,209788.7686980711,-65.62544749278494
731.035717185714,213364.78404214757,-60.62666381673881
