Makespan,Energy,Reliability
775.5270591770563,254326.18417107634,-35.74126332972582
749.6865108365078,230549.31186516705,-45.74293257575756
722.2896854396823,205271.45808820458,-100.65377848124102
722.2896854396823,205263.91289562883,-100.6748868686869
727.190479090476,209762.0327686158,-50.71885389610387
722.2896854396823,205275.1233405603,-100.65005492424244
724.4285743285711,207259.47581772835,-65.65098652597402
729.6309552809521,212049.99596497224,-50.61269157647905
762.7153708653677,242506.79073512738,-45.79184884559883
722.2896854396823,205276.79330486406,-100.65942774170276
727.190479090476,209789.77473492172,-65.7057731962482
725.1017345017315,207883.31327203216,-70.67214457070705
727.780847055844,210342.32702692755,-65.65764015151514
735.4395772145742,217375.52698845716,-50.70124944083694
730.1617994367964,212503.5567033489,-55.69951376262625
730.1617994367964,212498.7753018157,-60.743994624819614
730.1617994367964,212499.9469392616,-60.737407178932166
731.2341298841268,213515.6669042832,-55.653553589466085
733.4951327701297,215598.50112606172,-50.70208127705625
723.0000028999998,205916.80010983875,-110.63791271645026
723.0000028999998,205915.1975877103,-115.6191149531025
744.3690505190475,225645.0778392111,-50.71191287878788
737.3943030442999,219185.29224856175,-55.662439430014416
734.6666695666664,216668.20725991813,-60.6787229076479
741.8551616301586,223333.8396460401,-50.756813924963936
724.4325425825394,207253.1548398568,-105.66088993506499
725.5671024670994,208299.94197695996,-85.65632673160177
730.1617994367964,212507.92914772843,-70.68659377705629
730.1617994367964,212510.098735802,-60.68019215367965
727.780847055844,210352.46658503724,-80.61460131673883
