Makespan,Energy,Reliability
1551.2781414281385,972013.6129828801,-144.33478378787876
1474.1565685565652,901353.9285189547,-183.69919138888886
1511.7537907787876,935826.26703968,-153.62578106782107
1502.9965757715727,927981.5632011845,-168.86431382034633
1502.9965757715727,928029.1942671837,-153.94910819985571
1502.9965757715727,927901.1689420503,-178.8339440692641
1586.041489191486,1004080.8289824976,-149.24312001803753
1499.650796550793,924784.9820787344,-188.9617287698413
1567.136186161183,986588.5640493626,-158.9385122330448
1523.675147200144,946518.0852453257,-168.993724440837
1524.791489191486,947993.1208465055,-168.983851562049
1516.5680043430011,940420.1900800841,-173.86798592712847
1540.8744617744585,962728.7445210724,-168.92060139610388
1543.896828296825,965585.757451022,-163.80614411616162
1506.9581558581528,931770.2300545973,-178.9588824206349
1589.2460346460318,1007266.496850171,-154.16206217171717
1500.1650461900426,925145.6722564402,-194.23728830086583
1533.444447344444,955565.8646049611,-169.20480156204906
1516.5680043430011,940478.4707383633,-178.8592732106782
1526.5680043430011,949655.6445967578,-173.93476645021647
1550.3492092492063,971295.5770559032,-164.13089828282833
1553.675147200144,974443.5199160147,-163.94863349206358
1516.5680043430011,940355.3314554341,-188.92344871572877
1604.0696277196248,1020792.8195162424,-154.3062593903319
1516.5680043430011,940421.776163944,-193.91880331168835
1554.9642886142856,975653.713063403,-164.0128407972583
1528.291489191486,950777.5749643698,-174.10505752886002
1550.8809552809523,971994.0271464732,-169.360754448052
1526.5680043430011,949574.9980252824,-183.92443637806642
1517.5459985709954,941196.4657115126,-184.16698207070706
