Makespan,Energy,Reliability
722.0557388307357,205059.584848605,-65.62352175324675
727.3663448913418,209937.59120891886,-50.56047640692639
790.76912266912,268418.4721805858,-40.62871787518038
722.2373766373735,205209.67049357254,-55.57549273088021
720.0746782246752,203267.7106547522,-85.53963062770562
734.8722972722942,216848.99132010934,-45.603167478354955
720.4913448913419,203616.64928264546,-70.55019422799427
721.6520591770561,204710.46452457906,-70.54819393939395
730.7691226691196,213032.76390431935,-50.64911435786435
732.4357893357862,214630.38130787635,-50.56290324675324
732.0786464786435,214304.38933752643,-50.572890891053376
722.2373766373735,205219.0388099578,-55.58515398629146
720.4020591770561,203558.87051393336,-85.55006338383842
737.1381702881673,218940.33918276455,-45.65381529581528
742.4660923660892,223862.7870351202,-45.61562382756131
721.6520591770561,204705.4751685762,-70.55396040764796
721.6520591770561,204694.93775644776,-75.53768629148634
745.2579394079363,226413.4091066173,-45.68256239177488
721.6520591770561,204696.05681870607,-80.55150624098127
736.5313881813851,218389.86887650905,-55.5679500180375
729.3107893357862,211730.2842866606,-55.58956594516593
741.0194834194804,222525.9616822775,-50.65430905483406
741.7283578783548,223164.2736618049,-50.582508152958134
726.0369798119768,208732.11634346802,-55.62476123737374
726.0270591770561,208714.19407500836,-60.57645874819623
724.9357893357862,207720.87539646222,-65.51616933621932
721.6520591770561,204709.72156275727,-75.55073272005775
722.2373766373735,205225.58732241092,-70.56561019119768
723.5965036215006,206479.58058922554,-65.5835963023088
722.0557388307357,205077.36755772837,-70.61712646103898
